date,tournament,player_1,player_2,elo_1,elo_2,odds_1,odds_2,imp_prob_1,imp_prob_2,est_prob_1,est_prob_2,value_diff_1,value_diff_2,bet_type
2024-12-29,Brisbane International,Vukic A.,Goffin D.,1500,1500,2.0,1.8,0.5,0.556,0.5,0.5,0.0,-0.056,none
2024-12-30,Brisbane International,Michelsen A.,O Connell C.,1500,1500,1.44,2.75,0.694,0.364,0.5,0.5,-0.194,0.136,value_O Connell C.
2024-12-30,Brisbane International,Bonzi B.,Tabilo A.,1500,1500,1.67,2.2,0.599,0.455,0.5,0.5,-0.099,0.045,none
2024-12-30,Brisbane International,Nishioka Y.,Rinderknech A.,1500,1500,1.53,2.5,0.654,0.4,0.5,0.5,-0.154,0.1,none
2024-12-30,Brisbane International,Thompson J.,Berrettini M.,1500,1500,2.63,1.5,0.38,0.667,0.5,0.5,0.12,-0.167,value_Thompson J.
2024-12-30,Brisbane International,Jarry N.,Navone M.,1500,1500,1.36,3.2,0.735,0.312,0.5,0.5,-0.235,0.188,value_Navone M.
2024-12-30,Brisbane International,Dimitrov G.,Hanfmann Y.,1500,1500,1.14,5.5,0.877,0.182,0.5,0.5,-0.377,0.318,value_Hanfmann Y.
2024-12-30,Brisbane International,Lehecka J.,Rune H.,1500,1500,2.5,1.53,0.4,0.654,0.5,0.5,0.1,-0.154,none
2024-12-31,Brisbane International,Opelka R.,Gomez F.,1500,1500,1.5,2.63,0.667,0.38,0.5,0.5,-0.167,0.12,value_Gomez F.
2024-12-31,Brisbane International,Arnaldi M.,Popyrin A.,1500,1500,2.5,1.53,0.4,0.654,0.5,0.5,0.1,-0.154,none
2024-12-31,Brisbane International,Tiafoe F.,Walton A.,1500,1500,1.22,4.33,0.82,0.231,0.5,0.5,-0.32,0.269,value_Walton A.
2024-12-31,Brisbane International,Mensik J.,Kukushkin M.,1500,1500,1.29,3.75,0.775,0.267,0.5,0.5,-0.275,0.233,value_Kukushkin M.
2024-12-31,Brisbane International,Mpetshi G.,Kyrgios N.,1500,1500,1.91,1.91,0.524,0.524,0.5,0.5,-0.024,-0.024,none
2024-12-31,Brisbane International,Monfils G.,Basavareddy N.,1500,1500,1.62,2.3,0.617,0.435,0.5,0.5,-0.117,0.065,none
2024-12-31,Brisbane International,Djokovic N.,Hijikata R.,1500,1500,1.04,13.0,0.962,0.077,0.5,0.5,-0.462,0.423,value_Hijikata R.
2025-01-01,Brisbane International,Lehecka J.,Nishioka Y.,1500,1500,1.36,3.2,0.735,0.312,0.5,0.5,-0.235,0.188,value_Nishioka Y.
2025-01-01,Brisbane International,Jarry N.,Bonzi B.,1500,1500,2.63,1.5,0.38,0.667,0.5,0.5,0.12,-0.167,value_Jarry N.
2025-01-01,Brisbane International,Dimitrov G.,Vukic A.,1500,1500,1.2,4.5,0.833,0.222,0.5,0.5,-0.333,0.278,value_Vukic A.
2025-01-01,Brisbane International,Thompson J.,Michelsen A.,1500,1500,1.67,2.2,0.599,0.455,0.5,0.5,-0.099,0.045,none
2025-01-02,Brisbane International,Mensik J.,Lajovic D.,1500,1500,1.25,4.0,0.8,0.25,0.5,0.5,-0.3,0.25,value_Lajovic D.
2025-01-02,Brisbane International,Opelka R.,Arnaldi M.,1500,1500,2.5,1.53,0.4,0.654,0.5,0.5,0.1,-0.154,none
2025-01-02,Brisbane International,Mpetshi G.,Tiafoe F.,1500,1500,2.0,1.8,0.5,0.556,0.5,0.5,0.0,-0.056,none
2025-01-02,Brisbane International,Djokovic N.,Monfils G.,1500,1500,1.06,10.0,0.943,0.1,0.5,0.5,-0.443,0.4,value_Monfils G.
2025-01-03,Brisbane International,Lehecka J.,Jarry N.,1500,1500,1.36,3.2,0.735,0.312,0.5,0.5,-0.235,0.188,value_Jarry N.
2025-01-03,Brisbane International,Dimitrov G.,Thompson J.,1500,1500,1.3,3.5,0.769,0.286,0.5,0.5,-0.269,0.214,value_Thompson J.
2025-01-03,Brisbane International,Mpetshi G.,Mensik J.,1500,1500,1.73,2.1,0.578,0.476,0.5,0.5,-0.078,0.024,none
2025-01-03,Brisbane International,Opelka R.,Djokovic N.,1500,1500,11.0,1.05,0.091,0.952,0.5,0.5,0.409,-0.452,value_Opelka R.
2025-01-04,Brisbane International,Lehecka J.,Dimitrov G.,1500,1500,2.63,1.5,0.38,0.667,0.5,0.5,0.12,-0.167,value_Lehecka J.
2025-01-04,Brisbane International,Opelka R.,Mpetshi G.,1500,1500,2.2,1.67,0.455,0.599,0.5,0.5,0.045,-0.099,none
2025-01-05,Brisbane International,Lehecka J.,Opelka R.,1500,1500,1.67,2.2,0.599,0.455,0.5,0.5,-0.099,0.045,none
2024-12-30,Hong Kong Tennis Open,Kecmanovic M.,Darderi L.,1500,1500,1.3,3.5,0.769,0.286,0.5,0.5,-0.269,0.214,value_Darderi L.
2024-12-30,Hong Kong Tennis Open,Marozsan F.,Safiullin R.,1500,1500,2.63,1.5,0.38,0.667,0.5,0.5,0.12,-0.167,value_Marozsan F.
2024-12-30,Hong Kong Tennis Open,Sonego L.,Nakashima B.,1500,1500,2.38,1.57,0.42,0.637,0.5,0.5,0.08,-0.137,none
2024-12-30,Hong Kong Tennis Open,Norrie C.,Tien L.,1500,1500,1.67,2.2,0.599,0.455,0.5,0.5,-0.099,0.045,none
2024-12-31,Hong Kong Tennis Open,Bergs Z.,Moro Canas A.,1500,1500,1.44,2.75,0.694,0.364,0.5,0.5,-0.194,0.136,value_Moro Canas A.
2024-12-31,Hong Kong Tennis Open,Muller A.,Huesler M.A.,1500,1500,2.2,1.67,0.455,0.599,0.5,0.5,0.045,-0.099,none
2024-12-31,Hong Kong Tennis Open,Borges N.,Bu Y.,1500,1500,2.0,1.8,0.5,0.556,0.5,0.5,0.0,-0.056,none
2024-12-31,Hong Kong Tennis Open,Munar J.,Davidovich Fokina A.,1500,1500,3.2,1.36,0.312,0.735,0.5,0.5,0.188,-0.235,value_Munar J.
2024-12-31,Hong Kong Tennis Open,Martinez P.,Passaro F.,1500,1500,1.8,2.0,0.556,0.5,0.5,0.5,-0.056,0.0,none
2024-12-31,Hong Kong Tennis Open,Nishikori K.,Shapovalov D.,1500,1500,2.5,1.53,0.4,0.654,0.5,0.5,0.1,-0.154,none
2024-12-31,Hong Kong Tennis Open,Diallo G.,Carballes Baena R.,1500,1500,1.4,3.0,0.714,0.333,0.5,0.5,-0.214,0.167,value_Carballes Baena R.
2024-12-31,Hong Kong Tennis Open,Shang J.,Wong C.,1500,1500,1.3,3.5,0.769,0.286,0.5,0.5,-0.269,0.214,value_Wong C.
2025-01-01,Hong Kong Tennis Open,Muller A.,Kecmanovic M.,1500,1500,3.0,1.4,0.333,0.714,0.5,0.5,0.167,-0.214,value_Muller A.
2025-01-01,Hong Kong Tennis Open,Norrie C.,Sonego L.,1500,1500,1.57,2.38,0.637,0.42,0.5,0.5,-0.137,0.08,none
2025-01-01,Hong Kong Tennis Open,Fils A.,Bergs Z.,1500,1500,1.44,2.75,0.694,0.364,0.5,0.5,-0.194,0.136,value_Bergs Z.
2025-01-01,Hong Kong Tennis Open,Nishikori K.,Khachanov K.,1500,1500,2.2,1.67,0.455,0.599,0.5,0.5,0.045,-0.099,none
2025-01-02,Hong Kong Tennis Open,Munar J.,Borges N.,1500,1500,2.5,1.53,0.4,0.654,0.5,0.5,0.1,-0.154,none
2025-01-02,Hong Kong Tennis Open,Musetti L.,Diallo G.,1500,1500,1.62,2.3,0.617,0.435,0.5,0.5,-0.117,0.065,none
2025-01-02,Hong Kong Tennis Open,Shang J.,Martinez P.,1500,1500,1.3,3.5,0.769,0.286,0.5,0.5,-0.269,0.214,value_Martinez P.
2025-01-02,Hong Kong Tennis Open,Marozsan F.,Rublev A.,1500,1500,4.0,1.25,0.25,0.8,0.5,0.5,0.25,-0.3,value_Marozsan F.
2025-01-03,Hong Kong Tennis Open,Muller A.,Fils A.,1500,1500,4.0,1.25,0.25,0.8,0.5,0.5,0.25,-0.3,value_Muller A.
2025-01-03,Hong Kong Tennis Open,Munar J.,Musetti L.,1500,1500,3.5,1.3,0.286,0.769,0.5,0.5,0.214,-0.269,value_Munar J.
2025-01-03,Hong Kong Tennis Open,Shang J.,Marozsan F.,1500,1500,1.62,2.3,0.617,0.435,0.5,0.5,-0.117,0.065,none
2025-01-03,Hong Kong Tennis Open,Nishikori K.,Norrie C.,1500,1500,1.73,2.1,0.578,0.476,0.5,0.5,-0.078,0.024,none
2025-01-04,Hong Kong Tennis Open,Muller A.,Munar J.,1500,1500,2.0,1.8,0.5,0.556,0.5,0.5,0.0,-0.056,none
2025-01-04,Hong Kong Tennis Open,Nishikori K.,Shang J.,1500,1500,1.8,2.0,0.556,0.5,0.5,0.5,-0.056,0.0,none
2025-01-05,Hong Kong Tennis Open,Muller A.,Nishikori K.,1500,1500,3.5,1.3,0.286,0.769,0.5,0.5,0.214,-0.269,value_Muller A.
2025-01-06,Adelaide International,Shapovalov D.,Zhang Zh.,1500,1500,1.62,2.3,0.617,0.435,0.5,0.5,-0.117,0.065,none
2025-01-06,Adelaide International,Davidovich Fokina A.,Bautista Agut R.,1500,1500,1.73,2.1,0.578,0.476,0.5,0.5,-0.078,0.024,none
2025-01-06,Adelaide International,O Connell C.,Rinderknech A.,1500,1500,1.62,2.3,0.617,0.435,0.5,0.5,-0.117,0.065,none
2025-01-06,Adelaide International,Kokkinakis T.,Nishioka Y.,1500,1500,1.57,2.38,0.637,0.42,0.5,0.5,-0.137,0.08,none
2025-01-07,Adelaide International,Tu L.,Duckworth J.,1500,1500,2.2,1.67,0.455,0.599,0.5,0.5,0.045,-0.099,none
2025-01-07,Adelaide International,Guinard M.,Safiullin R.,1500,1500,5.0,1.17,0.2,0.855,0.5,0.5,0.3,-0.355,value_Guinard M.
2025-01-07,Adelaide International,Giron M.,Vukic A.,1500,1500,2.0,1.8,0.5,0.556,0.5,0.5,0.0,-0.056,none
2025-01-07,Adelaide International,Kecmanovic M.,Bublik A.,1500,1500,1.62,2.3,0.617,0.435,0.5,0.5,-0.117,0.065,none
2025-01-07,Adelaide International,Cazaux A.,Walton A.,1500,1500,1.57,2.38,0.637,0.42,0.5,0.5,-0.137,0.08,none
2025-01-07,Adelaide International,Nakashima B.,Hanfmann Y.,1500,1500,1.3,3.5,0.769,0.286,0.5,0.5,-0.269,0.214,value_Hanfmann Y.
2025-01-07,Adelaide International,Hijikata R.,Goffin D.,1500,1500,2.3,1.62,0.435,0.617,0.5,0.5,0.065,-0.117,none
2025-01-07,Adelaide International,Etcheverry T.,Schoolkate T.,1500,1500,1.3,3.5,0.769,0.286,0.5,0.5,-0.269,0.214,value_Schoolkate T.
2025-01-08,Adelaide International,Auger-Aliassime F.,Cazaux A.,1500,1500,1.44,2.75,0.694,0.364,0.5,0.5,-0.194,0.136,value_Cazaux A.
2025-01-08,Adelaide International,Giron M.,Shapovalov D.,1500,1500,2.75,1.44,0.364,0.694,0.5,0.5,0.136,-0.194,value_Giron M.
2025-01-08,Adelaide International,Kecmanovic M.,O Connell C.,1500,1500,1.91,1.91,0.524,0.524,0.5,0.5,-0.024,-0.024,none
2025-01-08,Adelaide International,Hijikata R.,Nakashima B.,1500,1500,3.0,1.4,0.333,0.714,0.5,0.5,0.167,-0.214,value_Hijikata R.
2025-01-08,Adelaide International,Bonzi B.,Tu L.,1500,1500,1.44,2.75,0.694,0.364,0.5,0.5,-0.194,0.136,value_Tu L.
2025-01-08,Adelaide International,Korda S.,Davidovich Fokina A.,1500,1500,2.2,1.67,0.455,0.599,0.5,0.5,0.045,-0.099,none
2025-01-08,Adelaide International,Paul T.,Guinard M.,1500,1500,1.07,9.0,0.935,0.111,0.5,0.5,-0.435,0.389,value_Guinard M.
2025-01-08,Adelaide International,Kokkinakis T.,Etcheverry T.,1500,1500,1.57,2.38,0.637,0.42,0.5,0.5,-0.137,0.08,none
2025-01-09,Adelaide International,Paul T.,Hijikata R.,1500,1500,1.3,3.5,0.769,0.286,0.5,0.5,-0.269,0.214,value_Hijikata R.
2025-01-09,Adelaide International,Auger-Aliassime F.,Giron M.,1500,1500,1.62,2.3,0.617,0.435,0.5,0.5,-0.117,0.065,none
2025-01-09,Adelaide International,Kecmanovic M.,Bonzi B.,1500,1500,1.62,2.3,0.617,0.435,0.5,0.5,-0.117,0.065,none
2025-01-09,Adelaide International,Korda S.,Kokkinakis T.,1500,1500,1.67,2.2,0.599,0.455,0.5,0.5,-0.099,0.045,none
2025-01-10,Adelaide International,Auger-Aliassime F.,Paul T.,1500,1500,2.2,1.67,0.455,0.599,0.5,0.5,0.045,-0.099,none
2025-01-10,Adelaide International,Korda S.,Kecmanovic M.,1500,1500,1.8,2.0,0.556,0.5,0.5,0.5,-0.056,0.0,none
2025-01-11,Adelaide International,Auger-Aliassime F.,Korda S.,1500,1500,2.1,1.73,0.476,0.578,0.5,0.5,0.024,-0.078,none
2025-01-05,ASB Classic,Borges N.,Darderi L.,1500,1500,1.36,3.2,0.735,0.312,0.5,0.5,-0.235,0.188,value_Darderi L.
2025-01-06,ASB Classic,Carballes Baena R.,Altmaier D.,1500,1500,1.3,3.5,0.769,0.286,0.5,0.5,-0.269,0.214,value_Altmaier D.
2025-01-06,ASB Classic,Bergs Z.,Becroft I.,1500,1500,1.03,17.0,0.971,0.059,0.5,0.5,-0.471,0.441,value_Becroft I.
2025-01-06,ASB Classic,Michelsen A.,Nagal S.,1500,1500,1.17,5.0,0.855,0.2,0.5,0.5,-0.355,0.3,value_Nagal S.
2025-01-06,ASB Classic,Navone M.,Mannarino A.,1500,1500,2.63,1.5,0.38,0.667,0.5,0.5,0.12,-0.167,value_Navone M.
2025-01-06,ASB Classic,Nardi L.,Cobolli F.,1500,1500,2.75,1.44,0.364,0.694,0.5,0.5,0.136,-0.194,value_Nardi L.
2025-01-06,ASB Classic,Sonego L.,Diallo G.,1500,1500,2.0,1.8,0.5,0.556,0.5,0.5,0.0,-0.056,none
2025-01-06,ASB Classic,Diaz Acosta F.,Norrie C.,1500,1500,4.5,1.2,0.222,0.833,0.5,0.5,0.278,-0.333,value_Diaz Acosta F.
2025-01-07,ASB Classic,Monfils G.,Martinez P.,1500,1500,1.25,4.0,0.8,0.25,0.5,0.5,-0.3,0.25,value_Martinez P.
2025-01-07,ASB Classic,Struff J.L.,Bu Y.,1500,1500,1.8,2.0,0.556,0.5,0.5,0.5,-0.056,0.0,none
2025-01-07,ASB Classic,Basavareddy N.,Comesana F.,1500,1500,1.22,4.33,0.82,0.231,0.5,0.5,-0.32,0.269,value_Comesana F.
2025-01-07,ASB Classic,Mensik J.,Carreno Busta P.,1500,1500,1.25,4.0,0.8,0.25,0.5,0.5,-0.3,0.25,value_Carreno Busta P.
2025-01-07,ASB Classic,Basavareddy N.,Tabilo A.,1500,1500,1.8,2.0,0.556,0.5,0.5,0.5,-0.056,0.0,none
2025-01-07,ASB Classic,Bergs Z.,Nardi L.,1500,1500,1.62,2.3,0.617,0.435,0.5,0.5,-0.117,0.065,none
2025-01-08,ASB Classic,Michelsen A.,Sonego L.,1500,1500,1.57,2.38,0.637,0.42,0.5,0.5,-0.137,0.08,none
2025-01-08,ASB Classic,Diaz Acosta F.,Baez S.,1500,1500,1.8,2.0,0.556,0.5,0.5,0.5,-0.056,0.0,none
2025-01-08,ASB Classic,Carballes Baena R.,Cerundolo F.,1500,1500,2.63,1.5,0.38,0.667,0.5,0.5,0.12,-0.167,value_Carballes Baena R.
2025-01-08,ASB Classic,Monfils G.,Struff J.L.,1500,1500,2.2,1.67,0.455,0.599,0.5,0.5,0.045,-0.099,none
2025-01-08,ASB Classic,Borges N.,Navone M.,1500,1500,1.4,3.0,0.714,0.333,0.5,0.5,-0.214,0.167,value_Navone M.
2025-01-08,ASB Classic,Mensik J.,Shelton B.,1500,1500,2.1,1.73,0.476,0.578,0.5,0.5,0.024,-0.078,none
2025-01-08,ASB Classic,Basavareddy N.,Michelsen A.,1500,1500,2.5,1.53,0.4,0.654,0.5,0.5,0.1,-0.154,none
2025-01-09,ASB Classic,Monfils G.,Diaz Acosta F.,1500,1500,1.3,3.5,0.769,0.286,0.5,0.5,-0.269,0.214,value_Diaz Acosta F.
2025-01-09,ASB Classic,Bergs Z.,Carballes Baena R.,1500,1500,1.62,2.3,0.617,0.435,0.5,0.5,-0.117,0.065,none
2025-01-09,ASB Classic,Borges N.,Mensik J.,1500,1500,2.75,1.44,0.364,0.694,0.5,0.5,0.136,-0.194,value_Borges N.
2025-01-10,ASB Classic,Monfils G.,Basavareddy N.,1500,1500,1.67,2.2,0.599,0.455,0.5,0.5,-0.099,0.045,none
2025-01-10,ASB Classic,Bergs Z.,Borges N.,1500,1500,1.91,1.91,0.524,0.524,0.5,0.5,-0.024,-0.024,none
2025-01-11,ASB Classic,Monfils G.,Bergs Z.,1500,1500,1.53,2.5,0.654,0.4,0.5,0.5,-0.154,0.1,none
2025-01-12,Australian Open,Gaston H.,Jasika O.,1500,1500,1.36,3.2,0.735,0.312,0.5,0.5,-0.235,0.188,value_Jasika O.
2025-01-12,Australian Open,Fils A.,Virtanen O.,1500,1500,1.13,6.0,0.885,0.167,0.5,0.5,-0.385,0.333,value_Virtanen O.
2025-01-12,Australian Open,Nishikori K.,Monteiro T.,1500,1500,1.2,4.5,0.833,0.222,0.5,0.5,-0.333,0.278,value_Monteiro T.
2025-01-12,Australian Open,Ruud C.,Munar J.,1500,1500,1.17,5.0,0.855,0.2,0.5,0.5,-0.355,0.3,value_Munar J.
2025-01-12,Australian Open,Habib H.,Bu Y.,1500,1500,3.2,1.36,0.312,0.735,0.5,0.5,0.188,-0.235,value_Habib H.
2025-01-12,Australian Open,Lehecka J.,Tu L.,1500,1500,1.07,9.0,0.935,0.111,0.5,0.5,-0.435,0.389,value_Tu L.
2025-01-12,Australian Open,Machac T.,Nagal S.,1500,1500,1.04,13.0,0.962,0.077,0.5,0.5,-0.462,0.423,value_Nagal S.
2025-01-12,Australian Open,Martinez P.,Darderi L.,1500,1500,1.62,2.3,0.617,0.435,0.5,0.5,-0.117,0.065,none
2025-01-12,Australian Open,Humbert U.,Gigante M.,1500,1500,1.08,8.0,0.926,0.125,0.5,0.5,-0.426,0.375,value_Gigante M.
2025-01-12,Australian Open,Opelka R.,Onclin G.,1500,1500,1.29,3.75,0.775,0.267,0.5,0.5,-0.275,0.233,value_Onclin G.
2025-01-12,Australian Open,Halys Q.,Walton A.,1500,1500,2.0,1.8,0.5,0.556,0.5,0.5,0.0,-0.056,none
2025-01-12,Australian Open,Zverev A.,Pouille L.,1500,1500,1.02,19.0,0.98,0.053,0.5,0.5,-0.48,0.447,value_Pouille L.
2025-01-13,Australian Open,Tiafoe F.,Rinderknech A.,1500,1500,1.25,4.0,0.8,0.25,0.5,0.5,-0.3,0.25,value_Rinderknech A.
2025-01-13,Australian Open,Carballes Baena R.,Tabilo A.,1500,1500,2.63,1.5,0.38,0.667,0.5,0.5,0.12,-0.167,value_Carballes Baena R.
2025-01-13,Australian Open,Mensik J.,Basilashvili N.,1500,1500,1.17,5.0,0.855,0.2,0.5,0.5,-0.355,0.3,value_Basilashvili N.
2025-01-13,Australian Open,Michelsen A.,Tsitsipas S.,1500,1500,2.5,1.53,0.4,0.654,0.5,0.5,0.1,-0.154,none
2025-01-13,Australian Open,Borges N.,Muller A.,1500,1500,1.67,2.2,0.599,0.455,0.5,0.5,-0.099,0.045,none
2025-01-13,Australian Open,Marozsan F.,Seyboth Wild T.,1500,1500,1.4,3.0,0.714,0.333,0.5,0.5,-0.214,0.167,value_Seyboth Wild T.
2025-01-13,Australian Open,Duckworth J.,Stricker D.,1500,1500,1.73,2.1,0.578,0.476,0.5,0.5,-0.078,0.024,none
2025-01-13,Australian Open,Mccabe J.,Landaluce M.,1500,1500,3.5,1.3,0.286,0.769,0.5,0.5,0.214,-0.269,value_Mccabe J.
2025-01-13,Australian Open,Sinner J.,Jarry N.,1500,1500,1.01,26.0,0.99,0.038,0.5,0.5,-0.49,0.462,value_Jarry N.
2025-01-13,Australian Open,Thompson J.,Koepfer D.,1500,1500,1.36,3.2,0.735,0.312,0.5,0.5,-0.235,0.188,value_Koepfer D.
2025-01-13,Australian Open,Schoolkate T.,Daniel T.,1500,1500,2.0,1.8,0.5,0.556,0.5,0.5,0.0,-0.056,none
2025-01-13,Australian Open,Vukic A.,Dzumhur D.,1500,1500,1.29,3.75,0.775,0.267,0.5,0.5,-0.275,0.233,value_Dzumhur D.
2025-01-13,Australian Open,Draper J.,Navone M.,1500,1500,1.05,11.0,0.952,0.091,0.5,0.5,-0.452,0.409,value_Navone M.
2025-01-13,Australian Open,Kokkinakis T.,Safiullin R.,1500,1500,1.57,2.38,0.637,0.42,0.5,0.5,-0.137,0.08,none
2025-01-13,Australian Open,Cazaux A.,Baez S.,1500,1500,1.4,3.0,0.714,0.333,0.5,0.5,-0.214,0.167,value_Baez S.
2025-01-13,Australian Open,Nishioka Y.,Dougaz A.,1500,1500,1.14,5.5,0.877,0.182,0.5,0.5,-0.377,0.318,value_Dougaz A.
2025-01-13,Australian Open,Korda S.,Klein L.,1500,1500,1.33,3.4,0.752,0.294,0.5,0.5,-0.252,0.206,value_Klein L.
2025-01-13,Australian Open,Faria J.,Kotov P.,1500,1500,2.38,1.57,0.42,0.637,0.5,0.5,0.08,-0.137,none
2025-01-13,Australian Open,Auger-Aliassime F.,Struff J.L.,1500,1500,1.44,2.75,0.694,0.364,0.5,0.5,-0.194,0.136,value_Struff J.L.
2025-01-13,Australian Open,Davidovich Fokina A.,Shang J.,1500,1500,2.0,1.8,0.5,0.556,0.5,0.5,0.0,-0.056,none
2025-01-13,Australian Open,Alcaraz C.,Shevchenko A.,1500,1500,1.01,29.0,0.99,0.034,0.5,0.5,-0.49,0.466,value_Shevchenko A.
2025-01-13,Australian Open,Djokovic N.,Basavareddy N.,1500,1500,1.04,13.0,0.962,0.077,0.5,0.5,-0.462,0.423,value_Basavareddy N.
2025-01-13,Australian Open,Fearnley J.,Kyrgios N.,1500,1500,2.0,1.8,0.5,0.556,0.5,0.5,0.0,-0.056,none
2025-01-13,Australian Open,Bonzi B.,Goffin D.,1500,1500,1.5,2.63,0.667,0.38,0.5,0.5,-0.167,0.12,value_Goffin D.
2025-01-13,Australian Open,Passaro F.,Dimitrov G.,1500,1500,11.0,1.05,0.091,0.952,0.5,0.5,0.409,-0.452,value_Passaro F.
2025-01-13,Australian Open,Paul T.,O Connell C.,1500,1500,1.17,5.0,0.855,0.2,0.5,0.5,-0.355,0.3,value_O Connell C.
2025-01-14,Australian Open,Berrettini M.,Norrie C.,1500,1500,1.36,3.2,0.735,0.312,0.5,0.5,-0.235,0.188,value_Norrie C.
2025-01-14,Australian Open,Kecmanovic M.,Lajovic D.,1500,1500,1.17,5.0,0.855,0.2,0.5,0.5,-0.355,0.3,value_Lajovic D.
2025-01-14,Australian Open,Khachanov K.,Mannarino A.,1500,1500,1.1,7.0,0.909,0.143,0.5,0.5,-0.409,0.357,value_Mannarino A.
2025-01-14,Australian Open,Diallo G.,Nardi L.,1500,1500,1.44,2.75,0.694,0.364,0.5,0.5,-0.194,0.136,value_Nardi L.
2025-01-14,Australian Open,Rune H.,Zhang Zh.,1500,1500,1.3,3.5,0.769,0.286,0.5,0.5,-0.269,0.214,value_Zhang Zh.
2025-01-14,Australian Open,Fritz T.,Brooksby J.,1500,1500,1.03,17.0,0.971,0.059,0.5,0.5,-0.471,0.441,value_Brooksby J.
2025-01-14,Australian Open,Garin C.,Coric B.,1500,1500,2.1,1.73,0.476,0.578,0.5,0.5,0.024,-0.078,none
2025-01-14,Australian Open,Tien L.,Ugo Carabelli C.,1500,1500,1.14,5.5,0.877,0.182,0.5,0.5,-0.377,0.318,value_Ugo Carabelli C.
2025-01-14,Australian Open,Cerundolo F.,Bublik A.,1500,1500,1.57,2.38,0.637,0.42,0.5,0.5,-0.137,0.08,none
2025-01-14,Australian Open,Monfils G.,Mpetshi G.,1500,1500,2.3,1.62,0.435,0.617,0.5,0.5,0.065,-0.117,none
2025-01-14,Australian Open,Hurkacz H.,Griekspoor T.,1500,1500,1.36,3.2,0.735,0.312,0.5,0.5,-0.235,0.188,value_Griekspoor T.
2025-01-14,Australian Open,Diaz Acosta F.,Bergs Z.,1500,1500,2.75,1.44,0.364,0.694,0.5,0.5,0.136,-0.194,value_Diaz Acosta F.
2025-01-14,Australian Open,Medvedev D.,Samrej K.,1500,1500,1.0,51.0,1.0,0.02,0.5,0.5,-0.5,0.48,value_Samrej K.
2025-01-14,Australian Open,Altmaier D.,Comesana F.,1500,1500,1.8,2.0,0.556,0.5,0.5,0.5,-0.056,0.0,none
2025-01-14,Australian Open,Musetti L.,Arnaldi M.,1500,1500,1.57,2.38,0.637,0.42,0.5,0.5,-0.137,0.08,none
2025-01-14,Australian Open,Shelton B.,Nakashima B.,1500,1500,1.44,2.75,0.694,0.364,0.5,0.5,-0.194,0.136,value_Nakashima B.
2025-01-14,Australian Open,Sonego L.,Wawrinka S.,1500,1500,1.4,3.0,0.714,0.333,0.5,0.5,-0.214,0.167,value_Wawrinka S.
2025-01-14,Australian Open,Boyer T.,Coria F.,1500,1500,1.14,5.5,0.877,0.182,0.5,0.5,-0.377,0.318,value_Coria F.
2025-01-14,Australian Open,Krueger M.,Hijikata R.,1500,1500,3.0,1.4,0.333,0.714,0.5,0.5,0.167,-0.214,value_Krueger M.
2025-01-14,Australian Open,Etcheverry T.,Cobolli F.,1500,1500,1.57,2.38,0.637,0.42,0.5,0.5,-0.137,0.08,none
2025-01-14,Australian Open,Giron M.,Hanfmann Y.,1500,1500,1.25,4.0,0.8,0.25,0.5,0.5,-0.3,0.25,value_Hanfmann Y.
2025-01-14,Australian Open,Shapovalov D.,Bautista Agut R.,1500,1500,1.36,3.2,0.735,0.312,0.5,0.5,-0.235,0.188,value_Bautista Agut R.
2025-01-14,Australian Open,Moutet C.,Popyrin A.,1500,1500,4.33,1.22,0.231,0.82,0.5,0.5,0.269,-0.32,value_Moutet C.
2025-01-14,Australian Open,De Minaur A.,Van De Zandschulp B.,1500,1500,1.06,10.0,0.943,0.1,0.5,0.5,-0.443,0.4,value_Van De Zandschulp B.
2025-01-14,Australian Open,Carreno Busta P.,Majchrzak K.,1500,1500,1.62,2.3,0.617,0.435,0.5,0.5,-0.117,0.065,none
2025-01-14,Australian Open,Fonseca J.,Rublev A.,1500,1500,2.3,1.62,0.435,0.617,0.5,0.5,0.065,-0.117,none
2025-01-15,Australian Open,Machac T.,Opelka R.,1500,1500,1.33,3.4,0.752,0.294,0.5,0.5,-0.252,0.206,value_Opelka R.
2025-01-15,Australian Open,Lehecka J.,Gaston H.,1500,1500,1.05,11.0,0.952,0.091,0.5,0.5,-0.452,0.409,value_Gaston H.
2025-01-15,Australian Open,Alcaraz C.,Nishioka Y.,1500,1500,1.02,19.0,0.98,0.053,0.5,0.5,-0.48,0.447,value_Nishioka Y.
2025-01-15,Australian Open,Bonzi B.,Passaro F.,1500,1500,1.25,4.0,0.8,0.25,0.5,0.5,-0.3,0.25,value_Passaro F.
2025-01-15,Australian Open,Borges N.,Thompson J.,1500,1500,1.91,1.91,0.524,0.524,0.5,0.5,-0.024,-0.024,none
2025-01-15,Australian Open,Carballes Baena R.,Duckworth J.,1500,1500,1.57,2.38,0.637,0.42,0.5,0.5,-0.137,0.08,none
2025-01-15,Australian Open,Djokovic N.,Faria J.,1500,1500,1.01,23.0,0.99,0.043,0.5,0.5,-0.49,0.457,value_Faria J.
2025-01-15,Australian Open,Fils A.,Halys Q.,1500,1500,1.22,4.33,0.82,0.231,0.5,0.5,-0.32,0.269,value_Halys Q.
2025-01-15,Australian Open,Vukic A.,Korda S.,1500,1500,4.33,1.22,0.231,0.82,0.5,0.5,0.269,-0.32,value_Vukic A.
